"game","row","col","date","day","month","year","order","player1","player2","player3"
569,4,3,"2005-10-18","18","10","2005",3,"Strassburger_Kim","Owen-Williams_Dominic","Prepster_Melissa"
570,5,2,"1996-01-16","16","01","1996",1,"Iacobazzi_Dan","Dickenson_Bill","Walker_Barbara"
570,4,2,"1996-01-16","16","01","1996",2,"Iacobazzi_Dan","Dickenson_Bill","Walker_Barbara"
570,5,3,"1996-01-16","16","01","1996",3,"Iacobazzi_Dan","Dickenson_Bill","Walker_Barbara"
571,5,4,"2005-10-19","19","10","2005",1,"Miltich_Katie","O'connor_Steve","Owen-Williams_Dominic"
571,2,3,"2005-10-19","19","10","2005",2,"Miltich_Katie","O'connor_Steve","Owen-Williams_Dominic"
571,4,5,"2005-10-19","19","10","2005",3,"Miltich_Katie","O'connor_Steve","Owen-Williams_Dominic"
572,5,3,"1996-01-17","17","01","1996",1,"Christie_Donna","Herzberg Loomis_Debby","Dickenson_Bill"
572,4,4,"1996-01-17","17","01","1996",2,"Christie_Donna","Herzberg Loomis_Debby","Dickenson_Bill"
572,5,3,"1996-01-17","17","01","1996",3,"Christie_Donna","Herzberg Loomis_Debby","Dickenson_Bill"
573,4,3,"2005-10-20","20","10","2005",1,"Johnson_Bob","Skelton_Lori","O'connor_Steve"
573,3,3,"2005-10-20","20","10","2005",2,"Johnson_Bob","Skelton_Lori","O'connor_Steve"
573,5,1,"2005-10-20","20","10","2005",3,"Johnson_Bob","Skelton_Lori","O'connor_Steve"
574,5,4,"1996-01-18","18","01","1996",1,"Ronner_Jack","Shapiro_Sandy","Dickenson_Bill"
574,4,4,"1996-01-18","18","01","1996",2,"Ronner_Jack","Shapiro_Sandy","Dickenson_Bill"
574,5,5,"1996-01-18","18","01","1996",3,"Ronner_Jack","Shapiro_Sandy","Dickenson_Bill"
575,2,3,"2005-10-21","21","10","2005",1,"Traphagan_Amanda","Beete_Paulette","O'connor_Steve"
575,3,1,"2005-10-21","21","10","2005",2,"Traphagan_Amanda","Beete_Paulette","O'connor_Steve"
575,3,3,"2005-10-21","21","10","2005",3,"Traphagan_Amanda","Beete_Paulette","O'connor_Steve"
576,5,5,"1996-01-19","19","01","1996",1,"Williams_Peter","Lou Rodgers_Mary","Dickenson_Bill"
576,4,4,"1996-01-19","19","01","1996",2,"Williams_Peter","Lou Rodgers_Mary","Dickenson_Bill"
576,5,6,"1996-01-19","19","01","1996",3,"Williams_Peter","Lou Rodgers_Mary","Dickenson_Bill"
577,5,5,"1996-01-23","23","01","1996",1,"Thiel_John","Margaret Purvis_Mary","Honea_Murph"
577,3,3,"1996-01-23","23","01","1996",2,"Thiel_John","Margaret Purvis_Mary","Honea_Murph"
577,5,5,"1996-01-23","23","01","1996",3,"Thiel_John","Margaret Purvis_Mary","Honea_Murph"
578,3,1,"2005-10-24","24","10","2005",1,"O'brien_Claire","Kelly_John","Traphagan_Amanda"
578,5,2,"2005-10-24","24","10","2005",2,"O'brien_Claire","Kelly_John","Traphagan_Amanda"
578,5,6,"2005-10-24","24","10","2005",3,"O'brien_Claire","Kelly_John","Traphagan_Amanda"
579,3,5,"2005-10-25","25","10","2005",1,"Mettam_Diane","Jones_Chris","Kelly_John"
579,4,3,"2005-10-25","25","10","2005",2,"Mettam_Diane","Jones_Chris","Kelly_John"
579,4,5,"2005-10-25","25","10","2005",3,"Mettam_Diane","Jones_Chris","Kelly_John"
580,5,1,"1996-01-24","24","01","1996",1,"Marion_Michael","Galvin_Robert","Thiel_John"
580,3,5,"1996-01-24","24","01","1996",2,"Marion_Michael","Galvin_Robert","Thiel_John"
580,5,1,"1996-01-24","24","01","1996",3,"Marion_Michael","Galvin_Robert","Thiel_John"
581,5,6,"2005-10-26","26","10","2005",1,"Klak_Susan","Pandin_Jeff","Mettam_Diane"
581,2,1,"2005-10-26","26","10","2005",2,"Klak_Susan","Pandin_Jeff","Mettam_Diane"
582,4,5,"1996-01-25","25","01","1996",1,"Tomaszewski_Leigh","Bowen_David","Thiel_John"
582,4,3,"1996-01-25","25","01","1996",2,"Tomaszewski_Leigh","Bowen_David","Thiel_John"
582,5,1,"1996-01-25","25","01","1996",3,"Tomaszewski_Leigh","Bowen_David","Thiel_John"
583,4,1,"2005-10-27","27","10","2005",1,"Furlong_Jennifer","Bland_Joey","Pandin_Jeff"
583,4,1,"2005-10-27","27","10","2005",2,"Furlong_Jennifer","Bland_Joey","Pandin_Jeff"
583,4,5,"2005-10-27","27","10","2005",3,"Furlong_Jennifer","Bland_Joey","Pandin_Jeff"
584,4,3,"1996-12-04","04","12","1996",1,"Lorch_Tim","Scott_Curtis","Mollette_Gay"
584,3,4,"1996-12-04","04","12","1996",2,"Lorch_Tim","Scott_Curtis","Mollette_Gay"
584,5,3,"1996-12-04","04","12","1996",3,"Lorch_Tim","Scott_Curtis","Mollette_Gay"
585,2,5,"2005-10-28","28","10","2005",1,"Henne_Laura","Smith_Alaric","Bland_Joey"
585,3,1,"2005-10-28","28","10","2005",2,"Henne_Laura","Smith_Alaric","Bland_Joey"
585,5,5,"2005-10-28","28","10","2005",3,"Henne_Laura","Smith_Alaric","Bland_Joey"
586,4,5,"1996-12-05","05","12","1996",1,"Donovan_Sally","Salzman_Glenn","Mollette_Gay"
586,4,3,"1996-12-05","05","12","1996",2,"Donovan_Sally","Salzman_Glenn","Mollette_Gay"
586,4,5,"1996-12-05","05","12","1996",3,"Donovan_Sally","Salzman_Glenn","Mollette_Gay"
587,4,4,"1996-12-06","06","12","1996",1,"Craig_Donna","Adams_Clark","Mollette_Gay"
587,4,2,"1996-12-06","06","12","1996",2,"Craig_Donna","Adams_Clark","Mollette_Gay"
587,5,4,"1996-12-06","06","12","1996",3,"Craig_Donna","Adams_Clark","Mollette_Gay"
588,3,5,"2005-10-31","31","10","2005",1,"Ostini_Steve","Wenglinsky_Maria","Bland_Joey"
588,3,4,"2005-10-31","31","10","2005",2,"Ostini_Steve","Wenglinsky_Maria","Bland_Joey"
588,3,5,"2005-10-31","31","10","2005",3,"Ostini_Steve","Wenglinsky_Maria","Bland_Joey"
589,5,2,"1996-12-09","09","12","1996",1,"Foster_Rosemary","Markel_Wade","Adams_Clark"
589,4,2,"1996-12-09","09","12","1996",2,"Foster_Rosemary","Markel_Wade","Adams_Clark"
589,4,5,"1996-12-09","09","12","1996",3,"Foster_Rosemary","Markel_Wade","Adams_Clark"
590,5,1,"2005-11-01","01","11","2005",1,"Huang_Philip","Evans_Jeremy","Wenglinsky_Maria"
590,3,6,"2005-11-01","01","11","2005",2,"Huang_Philip","Evans_Jeremy","Wenglinsky_Maria"
590,4,5,"2005-11-01","01","11","2005",3,"Huang_Philip","Evans_Jeremy","Wenglinsky_Maria"
591,5,4,"1996-12-10","10","12","1996",1,"Smith_Brad","Edmunds_Cynthia","Foster_Rosemary"
591,4,3,"1996-12-10","10","12","1996",2,"Smith_Brad","Edmunds_Cynthia","Foster_Rosemary"
591,4,4,"1996-12-10","10","12","1996",3,"Smith_Brad","Edmunds_Cynthia","Foster_Rosemary"
592,2,1,"2005-11-02","02","11","2005",1,"Burns-Dell'acqua_Leslie","Braxton_David","Wenglinsky_Maria"
592,3,6,"2005-11-02","02","11","2005",2,"Burns-Dell'acqua_Leslie","Braxton_David","Wenglinsky_Maria"
592,5,1,"2005-11-02","02","11","2005",3,"Burns-Dell'acqua_Leslie","Braxton_David","Wenglinsky_Maria"
593,5,4,"1996-12-11","11","12","1996",1,"Punim_Jeff","Austin_Sheila","Smith_Brad"
593,3,4,"1996-12-11","11","12","1996",2,"Punim_Jeff","Austin_Sheila","Smith_Brad"
593,4,2,"1996-12-11","11","12","1996",3,"Punim_Jeff","Austin_Sheila","Smith_Brad"
594,4,3,"2005-11-03","03","11","2005",1,"Gilcreast_Jim","Bueltel_Kingslea","Wenglinsky_Maria"
594,4,1,"2005-11-03","03","11","2005",2,"Gilcreast_Jim","Bueltel_Kingslea","Wenglinsky_Maria"
594,4,4,"2005-11-03","03","11","2005",3,"Gilcreast_Jim","Bueltel_Kingslea","Wenglinsky_Maria"
595,4,1,"2005-11-04","04","11","2005",1,"Russ_Kari","Fellner-Rosenberg_Shelley","Wenglinsky_Maria"
595,3,3,"2005-11-04","04","11","2005",2,"Russ_Kari","Fellner-Rosenberg_Shelley","Wenglinsky_Maria"
595,4,4,"2005-11-04","04","11","2005",3,"Russ_Kari","Fellner-Rosenberg_Shelley","Wenglinsky_Maria"
596,4,3,"1996-12-12","12","12","1996",1,"Gorin_Stephen","Siegel_Sandy","Punim_Jeff"
596,3,3,"1996-12-12","12","12","1996",2,"Gorin_Stephen","Siegel_Sandy","Punim_Jeff"
596,4,1,"1996-12-12","12","12","1996",3,"Gorin_Stephen","Siegel_Sandy","Punim_Jeff"
597,5,5,"1996-12-13","13","12","1996",1,"Souza_Jere","Gonzales_Pat","Siegel_Sandy"
597,4,2,"1996-12-13","13","12","1996",2,"Souza_Jere","Gonzales_Pat","Siegel_Sandy"
597,4,4,"1996-12-13","13","12","1996",3,"Souza_Jere","Gonzales_Pat","Siegel_Sandy"
598,5,4,"2005-11-07","07","11","2005",1,"Wang_Antonia","Cimini_Beth","Chilton_Christopher"
598,4,3,"2005-11-07","07","11","2005",2,"Wang_Antonia","Cimini_Beth","Chilton_Christopher"
598,4,5,"2005-11-07","07","11","2005",3,"Wang_Antonia","Cimini_Beth","Chilton_Christopher"
599,4,1,"2005-11-08","08","11","2005",1,"Jenik_Alison","Iyengar_Jayanth","Butts_Malisha"
599,2,1,"2005-11-08","08","11","2005",2,"Jenik_Alison","Iyengar_Jayanth","Butts_Malisha"
599,3,5,"2005-11-08","08","11","2005",3,"Jenik_Alison","Iyengar_Jayanth","Butts_Malisha"
600,4,4,"1996-12-16","16","12","1996",1,"Jackson_Andy","Ballesty_Gene","Souza_Jere"
600,5,1,"1996-12-16","16","12","1996",2,"Jackson_Andy","Ballesty_Gene","Souza_Jere"
600,5,6,"1996-12-16","16","12","1996",3,"Jackson_Andy","Ballesty_Gene","Souza_Jere"
601,5,4,"2005-11-09","09","11","2005",1,"Walker_Amanda","Goldman_Ben","Ellis_Peter"
601,3,3,"2005-11-09","09","11","2005",2,"Walker_Amanda","Goldman_Ben","Ellis_Peter"
601,5,4,"2005-11-09","09","11","2005",3,"Walker_Amanda","Goldman_Ben","Ellis_Peter"
602,3,1,"1996-12-17","17","12","1996",1,"Littman_Melissa","Nielsen_Peter","Ballesty_Gene"
602,3,3,"1996-12-17","17","12","1996",2,"Littman_Melissa","Nielsen_Peter","Ballesty_Gene"
602,5,2,"1996-12-17","17","12","1996",3,"Littman_Melissa","Nielsen_Peter","Ballesty_Gene"
603,4,3,"2005-11-10","10","11","2005",1,"Pinson_Adam","He_Chelsea","Breen_Chris"
603,3,4,"2005-11-10","10","11","2005",2,"Pinson_Adam","He_Chelsea","Breen_Chris"
603,4,5,"2005-11-10","10","11","2005",3,"Pinson_Adam","He_Chelsea","Breen_Chris"
604,5,1,"1996-12-18","18","12","1996",1,"Kaye_Ronny","Robens_Myretta","Littman_Melissa"
604,3,5,"1996-12-18","18","12","1996",2,"Kaye_Ronny","Robens_Myretta","Littman_Melissa"
604,4,2,"1996-12-18","18","12","1996",3,"Kaye_Ronny","Robens_Myretta","Littman_Melissa"
605,5,4,"2005-11-11","11","11","2005",1,"Martinez_Nico","Brown_Colin","Allie_Anna"
605,4,3,"2005-11-11","11","11","2005",2,"Martinez_Nico","Brown_Colin","Allie_Anna"
605,5,4,"2005-11-11","11","11","2005",3,"Martinez_Nico","Brown_Colin","Allie_Anna"
606,5,1,"1996-12-19","19","12","1996",1,"Shigemitsu_Lucy","Kaplan_Irv","Littman_Melissa"
606,3,4,"1996-12-19","19","12","1996",2,"Shigemitsu_Lucy","Kaplan_Irv","Littman_Melissa"
606,5,6,"1996-12-19","19","12","1996",3,"Shigemitsu_Lucy","Kaplan_Irv","Littman_Melissa"
607,3,3,"1996-12-20","20","12","1996",1,"Meenan_Tom","Matuzek_Marina","Shigemitsu_Lucy"
607,3,2,"1996-12-20","20","12","1996",2,"Meenan_Tom","Matuzek_Marina","Shigemitsu_Lucy"
607,4,5,"1996-12-20","20","12","1996",3,"Meenan_Tom","Matuzek_Marina","Shigemitsu_Lucy"
608,3,4,"2005-11-14","14","11","2005",1,"Wang_Antonia","Iyengar_Jayanth","Walker_Amanda"
608,3,1,"2005-11-14","14","11","2005",2,"Wang_Antonia","Iyengar_Jayanth","Walker_Amanda"
608,3,4,"2005-11-14","14","11","2005",3,"Wang_Antonia","Iyengar_Jayanth","Walker_Amanda"
609,5,4,"1996-12-23","23","12","1996",1,"Jackson_Barbara","Patton_Charlie","Shigemitsu_Lucy"
609,2,4,"1996-12-23","23","12","1996",2,"Jackson_Barbara","Patton_Charlie","Shigemitsu_Lucy"
609,3,6,"1996-12-23","23","12","1996",3,"Jackson_Barbara","Patton_Charlie","Shigemitsu_Lucy"
610,3,3,"2005-11-15","15","11","2005",1,"Jenik_Alison","Goldman_Ben","Martinez_Nico"
610,2,6,"2005-11-15","15","11","2005",2,"Jenik_Alison","Goldman_Ben","Martinez_Nico"
610,3,1,"2005-11-15","15","11","2005",3,"Jenik_Alison","Goldman_Ben","Martinez_Nico"
611,5,5,"1996-12-24","24","12","1996",1,"Sroka_Chris","O'brien_Amy","Patton_Charlie"
611,4,1,"1996-12-24","24","12","1996",2,"Sroka_Chris","O'brien_Amy","Patton_Charlie"
611,4,3,"1996-12-24","24","12","1996",3,"Sroka_Chris","O'brien_Amy","Patton_Charlie"
612,3,5,"1996-12-25","25","12","1996",1,"Woodman_Jon","Weber_Dee","O'brien_Amy"
612,4,3,"1996-12-25","25","12","1996",2,"Woodman_Jon","Weber_Dee","O'brien_Amy"
612,5,6,"1996-12-25","25","12","1996",3,"Woodman_Jon","Weber_Dee","O'brien_Amy"
613,2,5,"2005-11-17","17","11","2005",1,"Pinson_Adam","Martinez_Nico","Iyengar_Jayanth"
613,5,3,"2005-11-17","17","11","2005",2,"Pinson_Adam","Martinez_Nico","Iyengar_Jayanth"
613,5,4,"2005-11-17","17","11","2005",3,"Pinson_Adam","Martinez_Nico","Iyengar_Jayanth"
614,3,4,"1998-04-07","07","04","1998",1,"Jones_Harmony","Pauken_Pat","Weltz_Chris"
614,4,1,"1998-04-07","07","04","1998",2,"Jones_Harmony","Pauken_Pat","Weltz_Chris"
614,4,4,"1998-04-07","07","04","1998",3,"Jones_Harmony","Pauken_Pat","Weltz_Chris"
615,5,1,"2005-11-16","16","11","2005",1,"Pinson_Adam","Ellis_Peter","Cimini_Beth"
615,4,1,"2005-11-16","16","11","2005",2,"Pinson_Adam","Ellis_Peter","Cimini_Beth"
615,5,6,"2005-11-16","16","11","2005",3,"Pinson_Adam","Ellis_Peter","Cimini_Beth"
616,5,6,"2005-11-18","18","11","2005",1,"Pinson_Adam","Martinez_Nico","Iyengar_Jayanth"
616,4,1,"2005-11-18","18","11","2005",2,"Pinson_Adam","Martinez_Nico","Iyengar_Jayanth"
616,4,3,"2005-11-18","18","11","2005",3,"Pinson_Adam","Martinez_Nico","Iyengar_Jayanth"
617,4,1,"1996-12-26","26","12","1996",1,"Gillis_Leo","Lynn_Kecia","Woodman_Jon"
617,4,5,"1996-12-26","26","12","1996",2,"Gillis_Leo","Lynn_Kecia","Woodman_Jon"
617,5,1,"1996-12-26","26","12","1996",3,"Gillis_Leo","Lynn_Kecia","Woodman_Jon"
618,4,3,"1996-12-27","27","12","1996",1,"Torma_Mark","Thompson_Ruth","Woodman_Jon"
618,3,5,"1996-12-27","27","12","1996",2,"Torma_Mark","Thompson_Ruth","Woodman_Jon"
618,4,1,"1996-12-27","27","12","1996",3,"Torma_Mark","Thompson_Ruth","Woodman_Jon"
619,4,6,"1996-12-30","30","12","1996",1,"Senator_Ted","D'anjou_Sara","Woodman_Jon"
619,3,5,"1996-12-30","30","12","1996",2,"Senator_Ted","D'anjou_Sara","Woodman_Jon"
619,4,1,"1996-12-30","30","12","1996",3,"Senator_Ted","D'anjou_Sara","Woodman_Jon"
620,3,3,"2005-11-21","21","11","2005",1,"Cuffee_Jeff","Cramer_Michael","Wenglinsky_Maria"
620,2,3,"2005-11-21","21","11","2005",2,"Cuffee_Jeff","Cramer_Michael","Wenglinsky_Maria"
620,3,6,"2005-11-21","21","11","2005",3,"Cuffee_Jeff","Cramer_Michael","Wenglinsky_Maria"
621,5,6,"1996-12-31","31","12","1996",1,"Zaragoza_Mario","Giddle_Cindy","Senator_Ted"
621,4,4,"1996-12-31","31","12","1996",2,"Zaragoza_Mario","Giddle_Cindy","Senator_Ted"
621,4,5,"1996-12-31","31","12","1996",3,"Zaragoza_Mario","Giddle_Cindy","Senator_Ted"
622,5,4,"1997-01-01","01","01","1997",1,"Hart_Jody","Perry_Claudia","Giddle_Cindy"
622,3,4,"1997-01-01","01","01","1997",2,"Hart_Jody","Perry_Claudia","Giddle_Cindy"
622,5,3,"1997-01-01","01","01","1997",3,"Hart_Jody","Perry_Claudia","Giddle_Cindy"
623,5,4,"2005-11-22","22","11","2005",1,"Macdonald_Bill","Mcdougall_Jeanne","Cramer_Michael"
623,3,6,"2005-11-22","22","11","2005",2,"Macdonald_Bill","Mcdougall_Jeanne","Cramer_Michael"
623,4,5,"2005-11-22","22","11","2005",3,"Macdonald_Bill","Mcdougall_Jeanne","Cramer_Michael"
624,4,6,"1997-01-02","02","01","1997",1,"Bodden_Kurt","Senter_Nancy","Perry_Claudia"
624,4,5,"1997-01-02","02","01","1997",2,"Bodden_Kurt","Senter_Nancy","Perry_Claudia"
624,4,6,"1997-01-02","02","01","1997",3,"Bodden_Kurt","Senter_Nancy","Perry_Claudia"
625,4,2,"2005-11-23","23","11","2005",1,"Zimmerman_Scott","Chalecki_Beth","Macdonald_Bill"
625,3,3,"2005-11-23","23","11","2005",2,"Zimmerman_Scott","Chalecki_Beth","Macdonald_Bill"
625,5,4,"2005-11-23","23","11","2005",3,"Zimmerman_Scott","Chalecki_Beth","Macdonald_Bill"
626,3,3,"1986-11-20","20","11","1986",1,"Shinkman_Marvin","Forrest_Chuck","Rouffa_Paul"
626,3,2,"1986-11-20","20","11","1986",2,"Shinkman_Marvin","Forrest_Chuck","Rouffa_Paul"
626,5,6,"1986-11-20","20","11","1986",3,"Shinkman_Marvin","Forrest_Chuck","Rouffa_Paul"
627,5,3,"2005-11-24","24","11","2005",1,"Stancer_Wendy","Davis_Ben","Macdonald_Bill"
627,3,4,"2005-11-24","24","11","2005",2,"Stancer_Wendy","Davis_Ben","Macdonald_Bill"
627,4,3,"2005-11-24","24","11","2005",3,"Stancer_Wendy","Davis_Ben","Macdonald_Bill"
628,5,2,"1997-01-03","03","01","1997",1,"Serafini_Aimee","Raskin_Damon","Perry_Claudia"
628,3,4,"1997-01-03","03","01","1997",2,"Serafini_Aimee","Raskin_Damon","Perry_Claudia"
628,4,5,"1997-01-03","03","01","1997",3,"Serafini_Aimee","Raskin_Damon","Perry_Claudia"
629,5,5,"1986-11-21","21","11","1986",1,"Shinkman_Marvin","Forrest_Chuck","Rouffa_Paul"
629,3,6,"1986-11-21","21","11","1986",2,"Shinkman_Marvin","Forrest_Chuck","Rouffa_Paul"
629,4,4,"1986-11-21","21","11","1986",3,"Shinkman_Marvin","Forrest_Chuck","Rouffa_Paul"
630,4,4,"2005-11-25","25","11","2005",1,"Godwin_Pat","J. Lee_Robert","Macdonald_Bill"
630,2,5,"2005-11-25","25","11","2005",2,"Godwin_Pat","J. Lee_Robert","Macdonald_Bill"
630,4,3,"2005-11-25","25","11","2005",3,"Godwin_Pat","J. Lee_Robert","Macdonald_Bill"
631,4,3,"1997-01-06","06","01","1997",1,"Patton_Jack","Morrison_Doug","Perry_Claudia"
631,3,4,"1997-01-06","06","01","1997",2,"Patton_Jack","Morrison_Doug","Perry_Claudia"
631,5,2,"1997-01-06","06","01","1997",3,"Patton_Jack","Morrison_Doug","Perry_Claudia"
632,5,4,"1997-01-07","07","01","1997",1,"Charlton_David","Dhuey_Steve","Perry_Claudia"
632,5,2,"1997-01-07","07","01","1997",2,"Charlton_David","Dhuey_Steve","Perry_Claudia"
632,5,4,"1997-01-07","07","01","1997",3,"Charlton_David","Dhuey_Steve","Perry_Claudia"
633,5,5,"1997-01-09","09","01","1997",1,"Kwaselow_Alan","Eckenroth_Kathy","Mihalick_Kim"
633,2,1,"1997-01-09","09","01","1997",2,"Kwaselow_Alan","Eckenroth_Kathy","Mihalick_Kim"
633,5,5,"1997-01-09","09","01","1997",3,"Kwaselow_Alan","Eckenroth_Kathy","Mihalick_Kim"
634,3,2,"2005-11-28","28","11","2005",1,"Vaz_Vik","Doner_Beth","Macdonald_Bill"
634,3,4,"2005-11-28","28","11","2005",2,"Vaz_Vik","Doner_Beth","Macdonald_Bill"
634,5,1,"2005-11-28","28","11","2005",3,"Vaz_Vik","Doner_Beth","Macdonald_Bill"
635,5,4,"1997-01-13","13","01","1997",1,"Miskimon_Scott","Reiss_Marlene","Gutowski_Paul"
635,3,1,"1997-01-13","13","01","1997",2,"Miskimon_Scott","Reiss_Marlene","Gutowski_Paul"
635,5,6,"1997-01-13","13","01","1997",3,"Miskimon_Scott","Reiss_Marlene","Gutowski_Paul"
636,5,1,"1997-01-14","14","01","1997",1,"Choudhury_Mita","Dent_Peter","Gutowski_Paul"
636,4,1,"1997-01-14","14","01","1997",2,"Choudhury_Mita","Dent_Peter","Gutowski_Paul"
636,4,4,"1997-01-14","14","01","1997",3,"Choudhury_Mita","Dent_Peter","Gutowski_Paul"
637,3,5,"2005-11-29","29","11","2005",1,"Banks_Deena","Croissant_Kelly","Vaz_Vik"
637,4,4,"2005-11-29","29","11","2005",2,"Banks_Deena","Croissant_Kelly","Vaz_Vik"
637,4,5,"2005-11-29","29","11","2005",3,"Banks_Deena","Croissant_Kelly","Vaz_Vik"
638,3,4,"1997-01-15","15","01","1997",1,"Johnson_Julie","Fitch_Doug","Gutowski_Paul"
638,2,4,"1997-01-15","15","01","1997",2,"Johnson_Julie","Fitch_Doug","Gutowski_Paul"
638,5,3,"1997-01-15","15","01","1997",3,"Johnson_Julie","Fitch_Doug","Gutowski_Paul"
639,5,3,"2005-11-30","30","11","2005",1,"Lackey_Liz","Danson_Josh","Vaz_Vik"
639,3,4,"2005-11-30","30","11","2005",2,"Lackey_Liz","Danson_Josh","Vaz_Vik"
639,4,5,"2005-11-30","30","11","2005",3,"Lackey_Liz","Danson_Josh","Vaz_Vik"
640,2,3,"1997-01-16","16","01","1997",1,"Kahn_Chris","Shultz_Heidi","Gutowski_Paul"
640,4,4,"1997-01-16","16","01","1997",2,"Kahn_Chris","Shultz_Heidi","Gutowski_Paul"
640,5,2,"1997-01-16","16","01","1997",3,"Kahn_Chris","Shultz_Heidi","Gutowski_Paul"
641,5,4,"2005-12-01","01","12","2005",1,"Weinstein_Adam","Carlson_Jenn","Vaz_Vik"
641,3,1,"2005-12-01","01","12","2005",2,"Weinstein_Adam","Carlson_Jenn","Vaz_Vik"
641,5,3,"2005-12-01","01","12","2005",3,"Weinstein_Adam","Carlson_Jenn","Vaz_Vik"
642,5,4,"1997-01-17","17","01","1997",1,"Bullock_Bruce","Wilson_Pam","Jones_Leo"
642,3,5,"1997-01-17","17","01","1997",2,"Bullock_Bruce","Wilson_Pam","Jones_Leo"
642,5,4,"1997-01-17","17","01","1997",3,"Bullock_Bruce","Wilson_Pam","Jones_Leo"
643,5,4,"2005-12-02","02","12","2005",1,"Niemiec_Glenda","Levitin_Michael","Weinstein_Adam"
643,2,1,"2005-12-02","02","12","2005",2,"Niemiec_Glenda","Levitin_Michael","Weinstein_Adam"
643,4,5,"2005-12-02","02","12","2005",3,"Niemiec_Glenda","Levitin_Michael","Weinstein_Adam"
644,4,1,"1997-01-20","20","01","1997",1,"Jack_Kevin","Jeffery_Breck","Wilson_Pam"
644,4,5,"1997-01-20","20","01","1997",2,"Jack_Kevin","Jeffery_Breck","Wilson_Pam"
644,4,6,"1997-01-20","20","01","1997",3,"Jack_Kevin","Jeffery_Breck","Wilson_Pam"
645,5,5,"1997-01-21","21","01","1997",1,"Pauken_Pat","Wadsack_Jennifer","Jeffery_Breck"
645,4,2,"1997-01-21","21","01","1997",2,"Pauken_Pat","Wadsack_Jennifer","Jeffery_Breck"
645,4,4,"1997-01-21","21","01","1997",3,"Pauken_Pat","Wadsack_Jennifer","Jeffery_Breck"
646,3,3,"2005-12-05","05","12","2005",1,"Stanton_Vicky","Roshak_Todd","Weinstein_Adam"
646,2,1,"2005-12-05","05","12","2005",2,"Stanton_Vicky","Roshak_Todd","Weinstein_Adam"
646,3,5,"2005-12-05","05","12","2005",3,"Stanton_Vicky","Roshak_Todd","Weinstein_Adam"
647,3,4,"1997-01-22","22","01","1997",1,"Ostrovitz_Nina","Rosendale_Tim","Jeffery_Breck"
647,4,6,"1997-01-22","22","01","1997",2,"Ostrovitz_Nina","Rosendale_Tim","Jeffery_Breck"
647,5,1,"1997-01-22","22","01","1997",3,"Ostrovitz_Nina","Rosendale_Tim","Jeffery_Breck"
648,5,2,"2005-12-06","06","12","2005",1,"Johnson_Marianna","Bagot_Charles","Stanton_Vicky"
648,3,3,"2005-12-06","06","12","2005",2,"Johnson_Marianna","Bagot_Charles","Stanton_Vicky"
648,4,6,"2005-12-06","06","12","2005",3,"Johnson_Marianna","Bagot_Charles","Stanton_Vicky"
649,5,2,"1997-01-24","24","01","1997",1,"Ostenburg_Pat","Curtis_Chad","Glassman_Laura"
649,3,2,"1997-01-24","24","01","1997",2,"Ostenburg_Pat","Curtis_Chad","Glassman_Laura"
649,5,1,"1997-01-24","24","01","1997",3,"Ostenburg_Pat","Curtis_Chad","Glassman_Laura"
650,5,4,"1997-01-27","27","01","1997",1,"Combs_Bob","Rivero_Mauricio","Glassman_Laura"
650,3,4,"1997-01-27","27","01","1997",2,"Combs_Bob","Rivero_Mauricio","Glassman_Laura"
650,5,6,"1997-01-27","27","01","1997",3,"Combs_Bob","Rivero_Mauricio","Glassman_Laura"
651,3,3,"2005-12-07","07","12","2005",1,"Quintong_James","Beard_Christi","Stanton_Vicky"
651,3,3,"2005-12-07","07","12","2005",2,"Quintong_James","Beard_Christi","Stanton_Vicky"
651,4,1,"2005-12-07","07","12","2005",3,"Quintong_James","Beard_Christi","Stanton_Vicky"
652,5,1,"1997-01-28","28","01","1997",1,"Loerch Strumolo_Amy","Walker_Fred","Combs_Bob"
